subj,y,cond,timebin
39,36.0425210373621,1,1.1
39,36.2525255572312,1,1.2
39,36.4549274731632,1,1.3
39,35.9724007858742,1,1.4
39,36.1430455595134,1,1.5
39,36.3040315297605,1,1.6
39,36.1470637188217,1,1.7
39,36.2471301039924,1,1.8
39,36.1497769506163,1,1.9
39,35.8555272413307,1,2
39,35.8688851844119,1,2.1
39,36.3558318637595,1,2.2
39,35.7565071434173,1,2.3
39,35.7083487855574,1,2.4
39,35.8604620213321,1,2.5
39,35.6693266580533,1,2.6
39,35.842835573057,1,2.7
39,35.6243088289579,1,2.8
39,35.9185620446276,1,2.9
39,36.0592515649081,1,3
39,35.747708135224,1,3.1
39,35.727362919118,1,3.2
39,35.2400280263846,1,3.3
39,36.0349287118416,1,3.4
39,35.5745703870811,1,3.5
39,36.1707730909411,1,3.6
39,35.6662838037991,1,3.7
39,35.5167530432176,1,3.8
39,35.9338570687293,1,3.9
39,35.563713720819,1,4
39,35.6914954111539,1,4.1
39,36.0819049749363,1,4.2
39,35.7580081196068,1,4.3
39,36.153896010558,1,4.4
39,36.0024296601382,1,4.5
39,36.1994815740224,1,4.6
39,35.4234669793497,1,4.7
39,35.9236834046662,1,4.8
39,35.9170850208938,1,4.9
39,35.3882022731367,1,5
39,35.845051705009,1,5.1
39,35.9322895176032,1,5.2
39,35.893465195667,1,5.3
39,35.7541462886201,1,5.4
39,35.9203754284362,1,5.5
39,35.657889081067,1,5.6
39,36.1476457208027,1,5.7
39,35.9882150168916,1,5.8
39,35.5135696179125,1,5.9
39,35.5630710402004,1,6
39,35.8382255914016,1,6.1
39,35.6674529923626,1,6.2
39,35.7593663809943,1,6.3
39,35.6730008538426,1,6.4
39,35.8935465788944,1,6.5
39,35.6700835789339,1,6.6
39,35.9581090077555,1,6.7
39,35.7223073834413,1,6.8
39,35.7622647842419,1,6.9
39,35.6105105479358,1,7
40,36.3728100229847,1,0.1
40,36.2681414374481,1,0.2
40,36.6126933277179,1,0.3
40,36.1245755713588,1,0.4
40,36.5814622968363,1,0.5
40,36.1023642881188,1,0.6
40,35.8603335714815,1,0.7
40,35.940445329818,1,0.8
40,36.2610387476304,1,0.9
40,36.2503337831414,1,1
40,36.0358589695232,1,1.1
40,36.0183472343865,1,1.2
40,36.4163370168326,1,1.3
40,35.8180471730912,1,1.4
40,36.0711722650768,1,1.5
40,35.9607303964909,1,1.6
40,36.3077895322536,1,1.7
40,36.0959925123201,1,1.8
40,35.9339904708024,1,1.9
40,35.7346638192897,1,2
40,36.4681088158097,1,2.1
40,36.0080216290291,1,2.2
40,36.0048366709011,1,2.3
40,35.9056373616583,1,2.4
40,35.8366310875232,1,2.5
40,35.8329710583517,1,2.6
40,35.7527720573259,1,2.7
40,35.6013120253453,1,2.8
40,36.0615379165932,1,2.9
40,35.7600250440851,1,3
40,35.9194935544103,1,3.1
40,35.9416247620848,1,3.2
40,35.2062311455308,1,3.3
40,35.8068369436877,1,3.4
40,35.7972220721089,1,3.5
40,35.5197363038882,1,3.6
40,35.7103060157998,1,3.7
40,35.6275444612636,1,3.8
40,35.4740663026145,1,3.9
40,35.2859269018803,1,4
40,35.3378781236662,1,4.1
40,35.7324264241335,1,4.2
40,35.4523839545028,1,4.3
40,35.4350751269762,1,4.4
40,35.6649942181725,1,4.5
40,35.5110390397806,1,4.6
40,35.4537210223655,1,4.7
40,35.4142522882193,1,4.8
40,35.8063805298928,1,4.9
40,35.7012373211548,1,5
40,35.7561239484827,1,5.1
40,35.3090178385082,1,5.2
40,35.2003541601203,1,5.3
40,35.4347375514237,1,5.4
40,35.5053489434683,1,5.5
40,35.2247439575074,1,5.6
40,35.0796556266131,1,5.7
40,35.028932999729,1,5.8
40,35.3910907804329,1,5.9
40,35.476023964877,1,6
40,35.2464513821617,1,6.1
40,35.4473173385297,1,6.2
40,35.4252445281572,1,6.3
40,35.1788684801398,1,6.4
40,35.3420648861719,1,6.5
40,35.4486957667325,1,6.6
40,35.1087819654614,1,6.7
40,35.0685539200999,1,6.8
40,35.2916682611539,1,6.9
40,35.3564703586671,1,7
41,36.10994371974,2,0.1
41,36.1972998560495,2,0.2
41,36.1846098467158,2,0.3
41,36.6572160425469,2,0.4
41,36.5404067061515,2,0.5
41,36.3264839136198,2,0.6
41,36.3394633846667,2,0.7
41,36.0260294736902,2,0.8
41,36.5508263657714,2,0.9
41,36.0226701180172,2,1
41,36.0864512457793,2,1.1
41,35.7756046650567,2,1.2
41,36.4032705832569,2,1.3
41,35.7597898017939,2,1.4
41,35.8435809324492,2,1.5
41,36.7886133764583,2,1.6
41,35.9772823812383,2,1.7
41,35.8257390159564,2,1.8
41,36.0751846574613,2,1.9
41,35.9145280982442,2,2
41,36.4895519517349,2,2.1
41,36.0772903661427,2,2.2
41,36.1483141270603,2,2.3
41,36.2030785108137,2,2.4
41,35.9473135813216,2,2.5
41,35.9060276174526,2,2.6
41,36.3536984559681,2,2.7
41,35.796939513431,2,2.8
41,36.296430339508,2,2.9
41,36.0304603131233,2,3
41,35.7255963799242,2,3.1
41,36.3173133224311,2,3.2
41,35.6555389261707,2,3.3
41,36.2896895331893,2,3.4
41,36.198571778449,2,3.5
41,35.9562462803957,2,3.6
41,35.908260957417,2,3.7
41,36.3011622891091,2,3.8
41,35.846603230713,2,3.9
41,35.9805710109063,2,4
41,35.8824617404644,2,4.1
41,36.1186896369387,2,4.2
41,36.076352475022,2,4.3
41,35.4917842735969,2,4.4
41,36.0817707311789,2,4.5
41,35.3226790067151,2,4.6
41,36.0515834700445,2,4.7
41,35.867436411823,2,4.8
41,36.1125000284872,2,4.9
41,35.82088601721,2,5
41,35.7735921178481,2,5.1
41,35.9687468690739,2,5.2
41,35.9430409063567,2,5.3
41,35.7959797350075,2,5.4
41,35.8075108193995,2,5.5
41,36.0049204075955,2,5.6
41,36.1592152104595,2,5.7
41,36.1687393089128,2,5.8
41,36.3483837930008,2,5.9
41,35.8347663575438,2,6
41,35.1711429047004,2,6.1
41,35.8752112508127,2,6.2
41,35.6349717189526,2,6.3
41,35.8883776287792,2,6.4
41,35.5603161665255,2,6.5
41,35.834575067214,2,6.6
41,35.5888800156291,2,6.7
41,35.9175664539162,2,6.8
41,35.6562477976199,2,6.9
41,36.2318052557606,2,7
42,36.3839301487887,2,0.1
42,36.4997345017743,2,0.2
42,36.2582481201201,2,0.3
42,36.0853201964569,2,0.4
42,36.4921135610821,2,0.5
42,36.3426588025651,2,0.6
42,36.4959555206028,2,0.7
42,36.3919808609227,2,0.8
42,36.3610163651505,2,0.9
42,36.0356006978373,2,1
42,35.6473985606743,2,1.1
42,36.1471695328416,2,1.2
42,36.0749693541972,2,1.3
42,36.248329835652,2,1.4
42,36.1121693647076,2,1.5
42,35.8861838069426,2,1.6
42,36.3220973167613,2,1.7
42,36.3317743096107,2,1.8
42,36.0848655635086,2,1.9
42,36.1905315708191,2,2
42,36.7366722377719,2,2.1
42,36.148538509261,2,2.2
42,36.0883166793391,2,2.3
42,35.9966811202424,2,2.4
42,35.9423465936758,2,2.5
42,36.1807705811225,2,2.6
42,36.2425969801076,2,2.7
42,36.3781769625238,2,2.8
42,36.2865089548301,2,2.9
42,35.9784935564634,2,3
42,36.447744467385,2,3.1
42,36.3465569709246,2,3.2
42,36.0628629660344,2,3.3
42,36.3340205895928,2,3.4
42,35.7667062674109,2,3.5
42,36.3738988939892,2,3.6
42,36.3322433565272,2,3.7
42,36.2021109178202,2,3.8
42,36.2808841446903,2,3.9
42,36.1870542709548,2,4
42,36.752734727352,2,4.1
42,36.0608662563294,2,4.2
42,36.0700052866188,2,4.3
42,36.3795093793428,2,4.4
42,36.2347506127476,2,4.5
42,35.8304138133457,2,4.6
42,36.1340926521569,2,4.7
42,36.283845412672,2,4.8
42,35.9498556919744,2,4.9
42,36.0238437188375,2,5
42,36.1796773511523,2,5.1
42,35.8138033889017,2,5.2
42,35.7307189375589,2,5.3
42,35.7712828539188,2,5.4
42,36.3294565624334,2,5.5
42,36.0787360876047,2,5.6
42,36.0190209553497,2,5.7
42,35.9846226903124,2,5.8
42,36.1115920916531,2,5.9
42,35.6457118640899,2,6
42,36.0545107768302,2,6.1
42,35.8862079909942,2,6.2
42,35.8319248435141,2,6.3
42,36.5274573956839,2,6.4
42,35.7880509812146,2,6.5
42,35.8999007466847,2,6.6
42,36.1678627059397,2,6.7
42,35.959344553251,2,6.8
42,35.3472552237781,2,6.9
42,35.9030531728434,2,7
43,36.1583218974124,1,0.1
43,36.0652893053591,1,0.2
43,36.2247220215049,1,0.3
43,36.4079769681128,1,0.4
43,36.5370972219185,1,0.5
43,36.5051207427779,1,0.6
43,35.9867862271349,1,0.7
43,36.3485476423442,1,0.8
43,36.2885870140958,1,0.9
43,35.965417616216,1,1
43,36.1062096517561,1,1.1
43,36.3668844508493,1,1.2
43,35.8144912080013,1,1.3
43,36.0451983765918,1,1.4
43,35.8172787114877,1,1.5
43,36.2766907931601,1,1.6
43,35.8359026201734,1,1.7
43,36.4641229167354,1,1.8
43,35.9554141889226,1,1.9
43,36.1835819472936,1,2
43,36.1710921473839,1,2.1
43,35.7156217219554,1,2.2
43,35.8877846297648,1,2.3
43,35.920242281182,1,2.4
43,35.9696817385527,1,2.5
43,36.0742866118633,1,2.6
43,35.8100370445527,1,2.7
43,35.8687741735242,1,2.8
43,36.1280462904265,1,2.9
43,36.4749511928369,1,3
43,36.1705910430977,1,3.1
43,35.947853825978,1,3.2
43,35.5646037186685,1,3.3
43,36.0353999193254,1,3.4
43,35.9654411355426,1,3.5
43,35.8289389994379,1,3.6
43,35.774428717907,1,3.7
43,36.098754229438,1,3.8
43,35.9192746173604,1,3.9
43,35.9740037070058,1,4
43,36.0979121255092,1,4.1
43,35.9298157506672,1,4.2
43,36.1178481420925,1,4.3
43,35.697369738873,1,4.4
43,35.7577417424174,1,4.5
43,35.7954720357828,1,4.6
43,35.9827349463106,1,4.7
43,36.2252127647324,1,4.8
43,36.0610632062071,1,4.9
43,35.9577091249113,1,5
43,36.0974798869349,1,5.1
43,35.6086335786942,1,5.2
43,36.024161387119,1,5.3
43,35.6054290398669,1,5.4
43,35.7918656714233,1,5.5
43,35.725900831942,1,5.6
43,35.884639321016,1,5.7
43,35.9177623492583,1,5.8
43,35.8499039851904,1,5.9
43,36.0588590149445,1,6
43,35.8307110352262,1,6.1
43,35.8353640880741,1,6.2
43,35.9131805318403,1,6.3
43,35.9786219167208,1,6.4
43,36.4185043357084,1,6.5
43,36.1813396903396,1,6.6
43,35.9463385880952,1,6.7
43,36.0446250780136,1,6.8
43,36.0689871057789,1,6.9
43,35.9687743956398,1,7
44,36.576485121634,1,0.1
44,36.8121727033892,1,0.2
44,36.5271777657392,1,0.3
44,36.2225854335863,1,0.4
44,35.8738326361096,1,0.5
44,36.3742539695245,1,0.6
44,36.2909904257499,1,0.7
44,36.269164962265,1,0.8
44,35.7043903582885,1,0.9
44,36.1355551665935,1,1
44,35.8006370175646,1,1.1
44,36.3415419668485,1,1.2
44,36.3936219960578,1,1.3
44,36.2495393126691,1,1.4
44,36.2377026264872,1,1.5
44,35.9135223001666,1,1.6
44,36.1613478508506,1,1.7
44,35.6834878990205,1,1.8
44,36.1534540357084,1,1.9
44,36.0206938224088,1,2
44,35.7695807927462,1,2.1
44,35.7568101699765,1,2.2
44,35.9946985764549,1,2.3
44,35.6348405360705,1,2.4
44,36.0160407554232,1,2.5
44,36.4866026506226,1,2.6
44,35.9367385790455,1,2.7
44,35.4971228975995,1,2.8
44,36.1154666955443,1,2.9
44,36.0719432346332,1,3
44,36.045323138396,1,3.1
44,35.6196298885331,1,3.2
44,35.4995111224126,1,3.3
44,35.9552593763244,1,3.4
44,35.9405240646127,1,3.5
44,36.1309568010438,1,3.6
44,36.0248410394141,1,3.7
44,36.1631475142908,1,3.8
44,35.7378720315496,1,3.9
44,35.9693810832428,1,4
44,35.8878953249663,1,4.1
44,35.890683944272,1,4.2
44,35.7810315484408,1,4.3
44,36.0166552617311,1,4.4
44,35.7600947627993,1,4.5
44,35.5077391813604,1,4.6
44,35.3893259336756,1,4.7
44,35.5462184598347,1,4.8
44,36.0557478161382,1,4.9
44,35.7329674114948,1,5
44,35.4819932907788,1,5.1
44,35.5892073965334,1,5.2
44,35.75996905829,1,5.3
44,35.9864017273528,1,5.4
44,35.612343489637,1,5.5
44,35.6310880537837,1,5.6
44,35.4559214882205,1,5.7
44,35.7623382392564,1,5.8
44,35.4828712333842,1,5.9
44,35.7708674031288,1,6
44,36.0929281731964,1,6.1
44,35.6976570295832,1,6.2
44,35.8083259516958,1,6.3
44,35.5725598788805,1,6.4
44,35.297300014971,1,6.5
44,35.7003643305541,1,6.6
44,35.6493484621964,1,6.7
44,35.5408008600616,1,6.8
44,35.45121131729,1,6.9
44,35.6800319912202,1,7
45,36.2280193639898,2,0.1
45,36.3350063379519,2,0.2
45,35.9456319685531,2,0.3
45,36.3649393344035,2,0.4
45,36.1156060803734,2,0.5
45,36.2063097272192,2,0.6
45,36.0573393357262,2,0.7
45,36.2272179780416,2,0.8
45,36.2846475578992,2,0.9
45,36.2185313391036,2,1
45,36.2132478342254,2,1.1
45,36.6561916487694,2,1.2
45,35.7060744750057,2,1.3
45,36.0914439834412,2,1.4
45,36.5494009866919,2,1.5
45,36.3330232247571,2,1.6
45,36.4676986314681,2,1.7
45,36.2068363890402,2,1.8
45,36.2320886289347,2,1.9
45,36.2521134903738,2,2
45,36.1660422885417,2,2.1
45,36.3516709814704,2,2.2
45,36.375322989738,2,2.3
45,36.0485208906686,2,2.4
45,35.8756894794744,2,2.5
45,35.8511213338176,2,2.6
45,36.2847560165768,2,2.7
45,36.1749485734566,2,2.8
45,35.8705055137793,2,2.9
45,35.6792930739699,2,3
45,36.1398762608228,2,3.1
45,35.8402178791023,2,3.2
45,36.0351833604514,2,3.3
45,36.004107865546,2,3.4
45,36.0222125720563,2,3.5
45,36.45488064941,2,3.6
45,35.819875379526,2,3.7
45,36.1773031037911,2,3.8
45,36.0600545719314,2,3.9
45,35.9270776486069,2,4
45,36.0860184420543,2,4.1
45,36.1053969743062,2,4.2
45,36.3545198284597,2,4.3
45,36.0425892071378,2,4.4
45,36.1184103771202,2,4.5
45,36.0831081306714,2,4.6
45,35.6539159558098,2,4.7
45,36.1754836575337,2,4.8
45,35.8525812845367,2,4.9
45,36.0061136459962,2,5
45,35.9692878743953,2,5.1
45,35.965931442092,2,5.2
45,36.2230607489904,2,5.3
45,35.7705243262483,2,5.4
45,36.0318566510943,2,5.5
45,36.126330423031,2,5.6
45,36.0475881202939,2,5.7
45,35.9802125677467,2,5.8
45,36.1480783084574,2,5.9
45,35.7380007886739,2,6
45,36.0376426433296,2,6.1
45,35.7338870258662,2,6.2
45,36.1431292238634,2,6.3
45,36.0373843684156,2,6.4
45,35.6516339267256,2,6.5
45,35.6276351426111,2,6.6
45,36.2080773605486,2,6.7
45,35.7431345104517,2,6.8
45,35.8443640290588,2,6.9
45,36.0164585615118,2,7
46,36.1420398530633,2,0.1
46,35.7283446432496,2,0.2
46,36.4275662786669,2,0.3
46,36.2503462594655,2,0.4
46,36.5212892123077,2,0.5
46,36.4087780547269,2,0.6
46,36.0188126960576,2,0.7
46,36.0237812413594,2,0.8
46,36.3061280915592,2,0.9
46,36.246903946133,2,1
46,36.4562637239066,2,1.1
46,36.3050109891631,2,1.2
46,36.1707588969964,2,1.3
46,36.5462447147519,2,1.4
46,36.2849859645036,2,1.5
46,36.1918901923366,2,1.6
46,36.1741767541181,2,1.7
46,36.2924226103625,2,1.8
46,36.1563180951712,2,1.9
46,35.9444928247092,2,2
46,35.9721305491816,2,2.1
46,36.1680167325634,2,2.2
46,35.8850117133965,2,2.3
46,36.0021940431309,2,2.4
46,36.1286822531693,2,2.5
46,36.3123515101456,2,2.6
46,36.4144482672376,2,2.7
46,35.9121315374852,2,2.8
46,36.1996088702512,2,2.9
46,36.3059035070346,2,3
46,36.3515719759355,2,3.1
46,36.7570295724854,2,3.2
46,36.0838348462857,2,3.3
46,36.0564296852104,2,3.4
46,36.1000699054668,2,3.5
46,36.1239470814157,2,3.6
46,36.1310998613448,2,3.7
46,36.1444391170649,2,3.8
46,35.9761714740834,2,3.9
46,36.3573461648022,2,4
46,36.4230102645046,2,4.1
46,35.8622186754301,2,4.2
46,35.7233515993035,2,4.3
46,36.2490624987098,2,4.4
46,36.0913511172919,2,4.5
46,35.9768069553912,2,4.6
46,36.1847787302591,2,4.7
46,36.2122753668551,2,4.8
46,35.9098257874357,2,4.9
46,36.1662757888564,2,5
46,36.175872865297,2,5.1
46,35.6011779474274,2,5.2
46,36.2490518101237,2,5.3
46,36.3313826129664,2,5.4
46,36.3176670088495,2,5.5
46,36.1009603994922,2,5.6
46,36.0345979460541,2,5.7
46,35.9038673565866,2,5.8
46,35.8402449445011,2,5.9
46,35.9391232668139,2,6
46,36.0161819672848,2,6.1
46,35.9303734952651,2,6.2
46,36.300442871625,2,6.3
46,36.040481023553,2,6.4
46,36.4378831678606,2,6.5
46,36.2700454506238,2,6.6
46,35.8540217403744,2,6.7
46,36.1291373933985,2,6.8
46,36.2549170306254,2,6.9
46,35.9204379101424,2,7
47,36.6316891417494,1,0.1
47,36.16963960926,1,0.2
47,35.9712844634537,1,0.3
47,36.1407754697448,1,0.4
47,36.098298738358,1,0.5
47,36.1435986796848,1,0.6
47,36.5536081757623,1,0.7
47,36.5595805841158,1,0.8
47,35.7836591510187,1,0.9
47,36.4119202132741,1,1
47,36.2552689810167,1,1.1
47,36.2123640372631,1,1.2
47,35.8217688955168,1,1.3
47,36.2530801557037,1,1.4
47,35.9813532195885,1,1.5
47,36.2950961663573,1,1.6
47,36.045942126205,1,1.7
47,35.6373294597694,1,1.8
47,36.2664505753313,1,1.9
47,36.0739716752819,1,2
47,35.7965373481812,1,2.1
47,36.4230205292553,1,2.2
47,35.8326797575901,1,2.3
47,35.7947572316966,1,2.4
47,35.9426377241263,1,2.5
47,35.8895963927595,1,2.6
47,35.7299888067015,1,2.7
47,35.7709622367524,1,2.8
47,35.6203753067561,1,2.9
47,35.8682695386355,1,3
47,36.0557115511946,1,3.1
47,35.8056105897102,1,3.2
47,35.9308637138798,1,3.3
47,36.1510450485111,1,3.4
47,35.5380067828277,1,3.5
47,35.6958536508367,1,3.6
47,35.5263754456303,1,3.7
47,35.760668865363,1,3.8
47,35.9609980406039,1,3.9
47,35.5949384882397,1,4
47,35.2929151032498,1,4.1
47,35.8317882359032,1,4.2
47,35.6296638233457,1,4.3
47,35.8738582622024,1,4.4
47,35.661207805714,1,4.5
47,35.9530129419845,1,4.6
47,35.6567597760233,1,4.7
47,35.5558697598519,1,4.8
47,35.7523100714696,1,4.9
47,36.0889497820512,1,5
47,35.8503214942366,1,5.1
47,36.1574116531577,1,5.2
47,35.570790175309,1,5.3
47,35.6348915728599,1,5.4
47,35.5536459656461,1,5.5
47,35.737541874508,1,5.6
47,35.8213308597164,1,5.7
47,35.9155809797118,1,5.8
47,35.5442729842013,1,5.9
47,35.2401607271098,1,6
47,35.967423561115,1,6.1
47,35.9584500944881,1,6.2
47,35.7363151870584,1,6.3
47,35.8565068472288,1,6.4
47,35.7495379062438,1,6.5
47,35.559819193879,1,6.6
47,35.8274174372254,1,6.7
47,35.6007042543124,1,6.8
47,35.745711961598,1,6.9
47,35.1370964029035,1,7
48,36.2337535674027,1,0.1
48,36.1292221747371,1,0.2
48,36.3553327957426,1,0.3
48,36.2708755631872,1,0.4
48,36.1713666101743,1,0.5
48,36.451236514728,1,0.6
48,36.311921672347,1,0.7
48,36.1658070521037,1,0.8
48,36.3250204540653,1,0.9
48,36.0210847981104,1,1
48,36.2876204289418,1,1.1
48,36.2288754475257,1,1.2
48,35.4842575919979,1,1.3
48,35.8150932743064,1,1.4
48,35.9243678958423,1,1.5
48,35.7661029199385,1,1.6
48,36.0596720880466,1,1.7
48,35.7055005620575,1,1.8
48,35.8761013593171,1,1.9
48,35.9309535768552,1,2
48,35.6411910971113,1,2.1
48,35.9740964242258,1,2.2
48,35.8574392073231,1,2.3
48,35.7784742609556,1,2.4
48,35.6924687274121,1,2.5
48,36.1243670768643,1,2.6
48,35.975833148862,1,2.7
48,35.8469066912202,1,2.8
48,36.0294336482662,1,2.9
48,35.9553231984012,1,3
48,35.7319292091268,1,3.1
48,35.8163715478968,1,3.2
48,35.98135113185,1,3.3
48,35.6639522106118,1,3.4
48,35.5797675931363,1,3.5
48,35.6516012008134,1,3.6
48,35.6468518092586,1,3.7
48,35.8750844449507,1,3.8
48,35.5214483605358,1,3.9
48,35.5830542691449,1,4
48,36.0298129770216,1,4.1
48,35.370488480243,1,4.2
48,35.7401701862953,1,4.3
48,35.9887870097052,1,4.4
48,35.3060469222464,1,4.5
48,35.7644754953194,1,4.6
48,35.5364415275569,1,4.7
48,35.7323715867597,1,4.8
48,35.8002024397603,1,4.9
48,36.0006319513925,1,5
48,35.7804159306802,1,5.1
48,35.8275013347105,1,5.2
48,35.1447205283956,1,5.3
48,35.5649211106008,1,5.4
48,35.4609744700913,1,5.5
48,35.3963417765972,1,5.6
48,35.6118515654912,1,5.7
48,35.5777249880412,1,5.8
48,35.3992824456142,1,5.9
48,35.2803173170683,1,6
48,35.4657694255611,1,6.1
48,36.0130971431097,1,6.2
48,35.26676412683,1,6.3
48,35.5175653671779,1,6.4
48,35.587073962559,1,6.5
48,35.2730480977365,1,6.6
48,35.6023406991782,1,6.7
48,35.7457470193739,1,6.8
48,35.4877842395473,1,6.9
48,35.1314347295331,1,7
49,36.4898108795347,1,0.1
49,36.1727031553976,1,0.2
49,36.591781237974,1,0.3
49,36.5681635491443,1,0.4
49,36.782372751411,1,0.5
49,36.3931408142547,1,0.6
49,36.1771219732448,1,0.7
49,36.1873794771678,1,0.8
49,36.2860019051291,1,0.9
49,36.0555934246885,1,1
49,36.3051613150126,1,1.1
49,36.3843065919224,1,1.2
49,36.4306199277454,1,1.3
49,36.1561706293897,1,1.4
49,36.0932993185688,1,1.5
49,36.0998061361643,1,1.6
49,36.2051541279146,1,1.7
49,36.338682792736,1,1.8
49,35.8168765942751,1,1.9
49,36.3651687458052,1,2
49,35.8641296865402,1,2.1
49,35.9828128590919,1,2.2
49,35.5302338402255,1,2.3
49,35.9455727471818,1,2.4
49,36.1015432876122,1,2.5
49,35.9795522250827,1,2.6
49,35.8494832483913,1,2.7
49,35.7763823135723,1,2.8
49,35.9723124833723,1,2.9
49,36.0241695883143,1,3
49,35.5797795060303,1,3.1
49,36.0043151197427,1,3.2
49,36.1327984918358,1,3.3
49,35.6135808749512,1,3.4
49,35.8326120422402,1,3.5
49,35.4390750471241,1,3.6
49,36.0375919202871,1,3.7
49,36.04978598209,1,3.8
49,35.8325282886826,1,3.9
49,36.2093746720209,1,4
49,35.9517131942796,1,4.1
49,35.621103180415,1,4.2
49,35.6189880085102,1,4.3
49,35.6459407501974,1,4.4
49,35.5287937959284,1,4.5
49,35.592175215668,1,4.6
49,35.8125353578281,1,4.7
49,35.2697867045062,1,4.8
49,35.7038240847905,1,4.9
49,35.7369128447809,1,5
49,35.3388638898244,1,5.1
49,35.6636359980822,1,5.2
49,35.6706199688791,1,5.3
49,35.6492624546433,1,5.4
49,35.3829818995301,1,5.5
49,35.4627852083768,1,5.6
49,35.5850548448737,1,5.7
49,35.5171435866377,1,5.8
49,35.8545856181458,1,5.9
49,35.2173455670394,1,6
49,35.5772194255337,1,6.1
49,35.2974302150679,1,6.2
49,35.407399432954,1,6.3
49,36.071541153691,1,6.4
49,35.4036003996304,1,6.5
49,35.918724512256,1,6.6
49,35.8947100834627,1,6.7
49,35.2714752527493,1,6.8
49,35.7543503828937,1,6.9
49,35.4472867364677,1,7
50,36.4027858976389,1,0.1
50,36.0605731078099,1,0.2
50,36.2551389709723,1,0.3
50,36.191587062235,1,0.4
50,36.2549860460248,1,0.5
50,36.3133553536405,1,0.6
50,35.745691284227,1,0.7
50,35.9550607462605,1,0.8
50,36.3896828028376,1,0.9
50,35.9715206888817,1,1
50,36.1007985068619,1,1.1
50,36.2373856621073,1,1.2
50,35.5890162171691,1,1.3
50,36.3129934447137,1,1.4
50,35.9935394646076,1,1.5
50,36.0569737144765,1,1.6
50,36.1910103377332,1,1.7
50,36.2138645743428,1,1.8
50,35.7850922726548,1,1.9
50,35.8281276112868,1,2
50,36.0205171882815,1,2.1
50,35.9076559954099,1,2.2
50,35.9030438790099,1,2.3
50,35.7783321443635,1,2.4
50,35.7811662667723,1,2.5
50,35.961660065375,1,2.6
50,36.0540627908083,1,2.7
50,35.6306502279347,1,2.8
50,35.9075638152002,1,2.9
50,35.6338230089065,1,3
50,35.6121440831614,1,3.1
50,35.8103993186748,1,3.2
50,35.6174968376006,1,3.3
50,35.9948811733524,1,3.4
50,35.8478847490607,1,3.5
50,36.0007531134114,1,3.6
50,35.2386933759385,1,3.7
50,35.707228501468,1,3.8
50,35.2328779450471,1,3.9
50,35.4694682514699,1,4
50,36.1724906645224,1,4.1
50,35.9156124207405,1,4.2
50,35.007046893452,1,4.3
50,35.5676966212518,1,4.4
50,35.4898411562227,1,4.5
50,35.5919177424519,1,4.6
50,35.3822631917752,1,4.7
50,35.2751668478551,1,4.8
50,35.6755890797425,1,4.9
50,35.5439876762686,1,5
50,35.2868789139071,1,5.1
50,35.8236613421212,1,5.2
50,35.4486712878829,1,5.3
50,36.0309502476933,1,5.4
50,35.5384330541003,1,5.5
50,35.6465803626393,1,5.6
50,35.3102014586165,1,5.7
50,35.4840052818079,1,5.8
50,35.6183619550586,1,5.9
50,35.4514780475471,1,6
50,35.3596665826829,1,6.1
50,35.1093591815745,1,6.2
50,35.1709451679714,1,6.3
50,35.2967117634305,1,6.4
50,35.6253925940775,1,6.5
50,35.7104801054884,1,6.6
50,35.4730283686841,1,6.7
50,35.1123913826664,1,6.8
50,35.6865810803411,1,6.9
50,35.6043362605739,1,7
51,36.2664831606941,1,0.1
51,36.4983075244477,1,0.2
51,36.0905280856926,1,0.3
51,36.3688249568889,1,0.4
51,36.1456247734906,1,0.5
51,36.1690219692398,1,0.6
51,36.0758304131086,1,0.7
51,36.2968285540488,1,0.8
51,36.1322172232925,1,0.9
51,36.058599902019,1,1
51,36.5381516888328,1,1.1
51,36.2018831384557,1,1.2
51,36.1005724419532,1,1.3
51,36.3171924838554,1,1.4
51,36.3715781511119,1,1.5
51,36.5211692808006,1,1.6
51,35.7976233850533,1,1.7
51,36.2678032854879,1,1.8
51,36.0473815173671,1,1.9
51,36.0750660625658,1,2
51,36.1705311230951,1,2.1
51,35.660650278451,1,2.2
51,35.4559845777454,1,2.3
51,36.3272697321866,1,2.4
51,35.9047589176025,1,2.5
51,36.0218535591983,1,2.6
51,35.7757361176482,1,2.7
51,35.7463302494879,1,2.8
51,36.207379629092,1,2.9
51,35.6851740810495,1,3
51,36.0913500580038,1,3.1
51,35.889712517995,1,3.2
51,35.9204806208232,1,3.3
51,36.1565831460069,1,3.4
51,35.7628686999742,1,3.5
51,35.9911236643368,1,3.6
51,35.6220111364067,1,3.7
51,35.6485922551043,1,3.8
51,35.8010388626042,1,3.9
51,35.7055096543377,1,4
51,35.6577736474635,1,4.1
51,35.9742451212191,1,4.2
51,36.0210863393562,1,4.3
51,35.7411871669634,1,4.4
51,35.7818274575657,1,4.5
51,35.5058695344522,1,4.6
51,35.8576392364635,1,4.7
51,35.8623145654929,1,4.8
51,35.8367093391858,1,4.9
51,35.4928212436899,1,5
51,35.8126893580206,1,5.1
51,35.4180805323455,1,5.2
51,35.7523009840571,1,5.3
51,35.7072164823265,1,5.4
51,35.6113944969805,1,5.5
51,35.4451129040657,1,5.6
51,35.6668230103214,1,5.7
51,35.6633731448241,1,5.8
51,35.7563276191247,1,5.9
51,35.84820492225,1,6
51,35.7113410931535,1,6.1
