"";"y";"x1";"x2";"i";"cluster"
"2044";1;1,752;-0,516;27;"27"
"2045";1;-0,078;0,357;27;"27"
"2046";0;0,955;-0,361;27;"27"
"2047";0;0,555;1,121;27;"27"
"2048";0;0,218;0,624;27;"27"
"2049";1;0,745;0,37;27;"27"
"2050";0;-0,936;-0,436;27;"27"
"2051";0;0,538;-1,023;27;"27"
"2052";0;-1,692;0,204;27;"27"
"2053";0;0,794;0,991;27;"27"
"2054";1;1,032;1,62;27;"27"
"2055";1;0,262;3,128;27;"27"
"2056";1;0,184;1,572;27;"27"
"2057";0;-1,313;-0,425;27;"27"
"2058";1;1,681;1,149;27;"27"
"2059";1;-0,465;1,209;27;"27"
"2060";0;-0,491;-1,204;27;"27"
"2061";0;1,002;-1,252;27;"27"
"2062";0;0,46;-0,26;27;"27"
"2063";0;0,541;-0,892;27;"27"
"2064";1;0,85;-0,676;27;"27"
"2065";0;0,707;-1,23;27;"27"
"2066";1;-0,586;-0,329;27;"27"
"2067";0;-1,091;1,487;27;"27"
"2068";0;1,607;-0,331;27;"27"
"2069";0;-1,14;1,306;27;"27"
"2070";0;0,701;-0,151;27;"27"
"2071";1;0,328;0,503;27;"27"
"2072";0;-0,045;1,057;27;"27"
"2073";1;-0,085;-0,932;27;"27"
"2074";0;-0,308;-0,446;27;"27"
"2075";0;0,168;-1,176;27;"27"
"2076";0;0,054;-1,916;27;"27"
"2077";1;0,089;-0,281;27;"27"
"2078";1;1,231;0,204;27;"27"
"2079";0;-0,474;-1,133;27;"27"
"2080";0;-2,088;-2,059;27;"27"
"2081";0;-0,892;-0,313;27;"27"
"2082";0;1,846;-0,916;27;"27"
"2083";0;-0,983;0,628;27;"27"
"2084";0;-1,168;0,051;27;"27"
"2085";1;-0,09;0,657;27;"27"
"2086";1;-0,669;0,674;27;"27"
"2087";0;-0,699;1,021;27;"27"
"2088";0;1,05;-1,73;27;"27"
"2089";0;-0,921;-0,796;27;"27"
"2090";1;-0,577;1,021;27;"27"
"2091";0;-1,043;-0,164;27;"27"
"2092";1;0,278;3,581;27;"27"
"2093";0;-1,287;0,759;27;"27"
"2094";1;0,43;-0,049;27;"27"
"2095";0;-0,598;1,556;27;"27"
"2096";0;-1,343;0,979;27;"27"
"2097";0;-2,78;-1,651;27;"27"
"2098";1;0,957;0,686;27;"27"
"2099";0;0,482;-1,214;27;"27"
"2100";0;-0,465;-0,505;27;"27"
"2101";0;-0,751;-0,336;27;"27"
"2102";0;0,203;0,548;27;"27"
"2103";0;0,504;0,689;27;"27"
"2104";0;0,502;-2,355;27;"27"
"2105";0;0,97;-0,476;27;"27"
"2106";1;0,357;-0,522;27;"27"
"2107";1;0,809;-0,385;27;"27"
"2108";1;0,143;0,657;27;"27"
"2109";1;0,468;1,915;27;"27"
"2110";1;-0,131;-0,197;27;"27"
"2111";0;-0,919;0,289;27;"27"
"2112";1;0,459;0,481;27;"27"
"2113";1;0,918;2,002;27;"27"
"2114";0;-0,177;1,13;27;"27"
"2115";0;1,321;-0,24;27;"27"
"2116";0;-0,295;-0,82;27;"27"
"2117";0;-1,692;1,338;27;"27"
"2118";1;-0,713;1,182;27;"27"
"2119";1;0,274;-0,028;27;"27"
"2120";0;-0,391;-0,779;27;"27"
"2121";0;-0,096;0,806;27;"27"
"2122";1;-0,355;-0,8;27;"27"
"2123";1;2,768;0,518;27;"27"
"2124";0;-1,311;-1,729;27;"27"
"2125";0;-0,902;-0,332;27;"27"
"2126";0;-0,254;-0,189;27;"27"
"2127";0;-0,054;0,149;27;"27"
"2128";1;0,692;-0,957;28;"28"
"2129";1;0,094;-1,081;28;"28"
"2130";0;-0,865;1,26;28;"28"
"2131";0;0,48;-0,277;28;"28"
"2132";0;0,699;0,064;28;"28"
"2133";0;0,098;0,271;28;"28"
"2134";0;0,545;-0,699;28;"28"
"2135";1;2,726;0,585;28;"28"
"2136";1;-0,067;0,998;28;"28"
"2137";0;0,988;0,1;28;"28"
"2138";0;0,137;-2,038;28;"28"
"2139";0;-1,127;1,011;28;"28"
"2140";1;-0,1;1,243;28;"28"
"2141";1;0,559;1,257;28;"28"
"2142";1;-0,357;-0,294;28;"28"
"2143";0;-0,662;0,139;28;"28"
"2144";0;-0,582;1,741;28;"28"
"2145";0;-1,384;1,298;28;"28"
"2146";0;0,909;-1,851;28;"28"
"2147";0;0,82;-0,049;28;"28"
"2148";1;0,737;1,417;28;"28"
"2149";1;-0,248;-0,103;28;"28"
"2150";0;-0,64;0,538;28;"28"
"2151";0;-0,934;-0,515;28;"28"
"2152";1;-0,182;-0,428;28;"28"
"2153";1;2,114;-0,094;28;"28"
"2154";0;-0,605;0,247;28;"28"
"2155";0;-0,874;1,502;28;"28"
"2156";1;-1,252;-1,367;28;"28"
"2157";0;-0,248;1;28;"28"
"2158";1;-0,218;1,692;28;"28"
"2159";1;0,947;2,605;28;"28"
"2160";1;1,056;1,167;28;"28"
"2161";1;-0,413;-0,339;28;"28"
"2162";1;-1,763;-1,117;28;"28"
"2163";0;0,198;1,178;28;"28"
"2164";1;0,814;1,66;28;"28"
"2165";0;0,187;0,311;28;"28"
"2166";0;-0,069;0,188;28;"28"
"2167";0;-0,782;-0,794;28;"28"
"2168";1;-0,586;-2,339;28;"28"
"2169";1;2,345;-0,389;28;"28"
"2170";1;-1,068;-2,618;28;"28"
"2171";0;-1,936;1,175;28;"28"
"2172";0;-0,863;1,29;28;"28"
"2173";0;-0,495;0,492;28;"28"
"2174";1;0,643;0,234;28;"28"
"2175";0;1,197;-1,338;28;"28"
"2176";0;0,071;-0,239;28;"28"
"2177";0;-0,148;1,394;28;"28"
"2178";1;-1,676;0;28;"28"
"2179";0;1,069;-1,705;28;"28"
"2180";1;-0,186;0,294;28;"28"
"2181";1;-0,655;-0,548;28;"28"
"2182";1;-0,952;-1,201;28;"28"
"2183";1;1,315;1,53;28;"28"
"2184";1;0,978;-0,412;28;"28"
"2185";0;-1,006;0,286;28;"28"
"2186";0;0,695;1,386;29;"29"
"2187";1;0,516;-0,422;29;"29"
"2188";1;1,328;0,022;29;"29"
"2189";1;-1,248;-2,554;29;"29"
"2190";1;0,741;-0,173;29;"29"
"2191";1;0,167;-1,955;29;"29"
"2192";0;0,406;0,255;29;"29"
"2193";0;-0,226;1,149;29;"29"
"2194";0;-1,74;0,133;29;"29"
"2195";1;0,81;-0,385;29;"29"
"2196";0;-0,219;-0,098;29;"29"
"2197";1;1,034;-0,78;29;"29"
"2198";1;1,675;-0,276;29;"29"
"2199";0;-0,812;0,239;29;"29"
"2200";1;0,688;-0,215;29;"29"
"2201";1;0,315;-1,045;29;"29"
"2202";0;-0,006;-0,104;29;"29"
"2203";1;-1,219;-1,043;29;"29"
"2204";0;0,403;0,489;29;"29"
"2205";0;-0,063;0,975;29;"29"
"2206";0;0,281;-0,381;29;"29"
"2207";0;-1,287;-0,038;29;"29"
"2208";1;1,165;-0,874;29;"29"
"2209";0;0,777;0,384;29;"29"
"2210";0;-0,622;2,1;29;"29"
"2211";0;-0,429;0,674;29;"29"
"2212";1;-0,14;0,387;29;"29"
"2213";1;0,731;0,655;29;"29"
"2214";1;0,391;-1,176;29;"29"
"2215";0;-0,815;0,016;29;"29"
"2216";0;-0,753;2,276;29;"29"
"2217";1;0,974;0,419;29;"29"
"2218";0;0,347;0,231;29;"29"
"2219";0;-1,301;-0,327;29;"29"
"2220";1;-0,546;-0,337;29;"29"
"2221";1;-0,057;-1,428;29;"29"
"2222";1;-0,112;-1,243;29;"29"
"2223";0;1,22;0,491;29;"29"
"2224";1;-0,79;-1,161;29;"29"
"2225";1;1,593;-0,923;29;"29"
"2226";0;-0,8;-0,727;29;"29"
"2227";1;-1,398;-1,178;29;"29"
"2228";0;0,676;1,178;29;"29"
"2229";1;-0,798;-1,325;29;"29"
"2230";0;0,994;1,105;29;"29"
"2231";1;0,545;-0,591;29;"29"
"2232";0;-1,807;1,633;29;"29"
"2233";0;0,763;0,479;29;"29"
"2234";0;-0,677;2,896;29;"29"
"2235";0;-0,252;1,369;29;"29"
"2236";1;-1,003;-1,433;29;"29"
"2237";1;-0,991;-1,929;29;"29"
"2238";0;-1,627;0,992;29;"29"
"2239";0;0,491;0,653;29;"29"
"2240";1;-0,662;-0,263;29;"29"
"2241";1;0,79;0,326;29;"29"
"2242";0;-0,353;-0,188;29;"29"
"2243";1;1,552;-0,514;29;"29"
"2244";0;0,059;-0,059;29;"29"
"2245";0;-0,184;0,829;29;"29"
"2246";0;0,005;0,242;29;"29"
"2247";1;-0,49;-1,424;29;"29"
"2248";0;-1,146;0,122;29;"29"
"2249";0;0,025;0,52;29;"29"
"2250";0;-0,546;-0,798;29;"29"
"2251";1;1,366;-1,119;29;"29"
"2252";0;1,352;1,581;29;"29"
"2253";1;0,756;-0,508;29;"29"
"2254";0;-0,922;0,56;29;"29"
"2255";0;0,335;0,065;29;"29"
"2256";1;-0,129;-2,201;29;"29"
"2257";1;-0,156;-0,478;29;"29"
"2258";0;-0,503;0,823;29;"29"
"2259";0;-0,351;0,361;29;"29"
"2260";0;-0,257;0,568;29;"29"
"2261";1;1,086;0,514;30;"30"
"2262";0;0,757;-1,114;30;"30"
"2263";1;0,119;0,852;30;"30"
"2264";0;0,586;-0,796;30;"30"
"2265";1;1,488;-0,043;30;"30"
"2266";0;-0,208;-0,601;30;"30"
"2267";1;1,083;1,63;30;"30"
"2268";0;-1,843;-1,242;30;"30"
"2269";0;-0,921;-1,188;30;"30"
"2270";0;2,107;-1,786;30;"30"
"2271";0;-1,781;-1,279;30;"30"
"2272";0;-0,217;0,053;30;"30"
"2273";0;0,024;-0,472;30;"30"
"2274";1;2,013;0,425;30;"30"
"2275";1;0,871;0,769;30;"30"
"2276";0;1,195;-0,548;30;"30"
"2277";0;0,887;-0,955;30;"30"
"2278";1;-0,282;0,655;30;"30"
"2279";0;0,285;-1,262;30;"30"
"2280";0;0,009;-0,921;30;"30"
"2281";0;1,173;0,031;30;"30"
"2282";0;0,976;-0,512;30;"30"
"2283";1;0,481;0,104;30;"30"
"2284";1;-1,21;-1,238;30;"30"
"2285";1;0,935;0,099;30;"30"
"2286";1;0,051;1,131;30;"30"
"2287";0;-0,256;0,069;30;"30"
"2288";0;1,422;-2,042;30;"30"
"2289";0;-0,941;0,811;30;"30"
"2290";0;0,232;-1,251;30;"30"
"2291";0;-0,88;-0,35;30;"30"
"2292";1;-0,805;0,306;30;"30"
"2293";1;0,048;0,903;30;"30"
"2294";0;-0,462;-0,517;30;"30"
"2295";1;-1,009;0,667;30;"30"
"2296";1;0,12;0,261;30;"30"
"2297";0;-0,761;1,21;30;"30"
"2298";0;-0,503;-1,259;30;"30"
"2299";1;-0,173;-0,12;30;"30"
"2300";1;0,966;0,699;30;"30"
"2301";0;0,19;-0,107;30;"30"
"2302";0;-0,558;-1,471;30;"30"
"2303";1;-0,292;0,521;30;"30"
"2304";0;-0,292;-0,885;30;"30"
"2305";0;0,481;-1,012;30;"30"
"2306";0;-0,137;-1,415;30;"30"
"2307";0;0,839;-1,46;30;"30"
"2308";1;0,436;1,551;30;"30"
"2309";0;1,081;-0,659;30;"30"
"2310";0;-2,18;0,832;30;"30"
"2311";1;0,825;0,489;30;"30"
"2312";1;0,225;1,676;30;"30"
"2313";1;-0,389;0,515;30;"30"
"2314";0;-1,561;0,134;30;"30"
"2315";0;-1,628;0,536;30;"30"
"2316";0;-2,009;0,516;30;"30"
"2317";0;1,715;-0,51;30;"30"
"2318";0;-0,476;-0,071;30;"30"
"2319";1;-1,24;-0,569;30;"30"
"2320";0;-0,274;-0,433;30;"30"
"2321";0;0,005;-0,636;30;"30"
"2322";1;1,448;0,124;30;"30"
"2323";1;0,594;-0,602;30;"30"
"2324";1;-0,521;1,179;30;"30"
"2325";0;-1,523;0,231;30;"30"
"2326";1;1,386;0,345;30;"30"
"2327";0;-0,855;-0,175;30;"30"
"2328";0;-0,346;-0,387;30;"30"
"2329";0;-1,424;0,133;30;"30"
"2330";0;-0,916;0,868;30;"30"
"2331";0;1,276;-1,419;30;"30"
"2332";1;-1,035;1,08;30;"30"
"2333";1;1,268;0,267;30;"30"
"2334";0;-0,597;0,917;30;"30"
"2335";1;0,427;0,073;30;"30"
"2336";0;0,914;-1,14;30;"30"
"2337";0;0,613;-1,185;30;"30"
"2338";0;-0,485;-2,385;30;"30"
"2339";0;-1,485;1,326;30;"30"
"2340";1;-0,456;-1,58;31;"31"
"2341";1;-0,239;-0,351;31;"31"
"2342";1;-2,01;-1,571;31;"31"
"2343";1;-0,385;-0,61;31;"31"
"2344";1;-0,817;0,669;31;"31"
"2345";1;0,163;-1,312;31;"31"
"2346";1;-0,079;0,608;31;"31"
"2347";1;-1,989;-0,453;31;"31"
"2348";0;-0,672;0,155;31;"31"
"2349";1;1,604;-0,182;31;"31"
"2350";1;0,041;1,852;31;"31"
"2351";1;0,781;0,172;31;"31"
"2352";1;0,452;-0,954;31;"31"
"2353";1;0,896;1,168;31;"31"
"2354";1;0,294;0,049;31;"31"
"2355";1;-1,427;0,59;31;"31"
"2356";1;1,116;-0,914;31;"31"
"2357";1;0,251;-2,154;31;"31"
"2358";1;0,915;0,182;31;"31"
"2359";1;0,12;0,453;31;"31"
"2360";0;-1,073;-0,48;31;"31"
"2361";1;0,425;1,113;31;"31"
"2362";0;-0,455;-0,247;31;"31"
"2363";1;0,272;1,66;31;"31"
"2364";0;-1,093;1,855;31;"31"
"2365";1;-1,517;-2,263;31;"31"
"2366";1;0,247;-0,947;31;"31"
"2367";1;0,273;0,201;31;"31"
"2368";0;0,12;-1,064;31;"31"
"2369";1;0,681;-0,238;31;"31"
"2370";1;-0,01;-0,011;31;"31"
"2371";1;-0,516;0,497;31;"31"
"2372";1;0,113;-0,677;31;"31"
"2373";1;-1,979;0,773;31;"31"
"2374";1;-0,904;0,142;31;"31"
"2375";1;-1,231;-0,38;31;"31"
"2376";1;-1,565;-1,229;31;"31"
"2377";1;0,098;-1,459;31;"31"
"2378";1;0,448;1,313;31;"31"
"2379";1;-1,785;-0,643;31;"31"
"2380";1;-1,406;-0,627;31;"31"
"2381";1;1,731;0,911;31;"31"
"2382";0;-0,32;0,564;31;"31"
"2383";1;-0,011;-1,924;31;"31"
"2384";1;-0,123;-0,441;31;"31"
"2385";1;1,418;-2,121;31;"31"
"2386";1;0,859;1,468;31;"31"
"2387";1;0,144;-1,288;31;"31"
"2388";1;1,296;-1,533;31;"31"
"2389";1;-0,625;-1,074;31;"31"
"2390";1;-0,263;-1,792;31;"31"
"2391";1;0,473;0,153;31;"31"
"2392";1;0,652;0,3;31;"31"
"2393";1;0,883;0,73;31;"31"
"2394";1;-1,084;-0,537;31;"31"
"2395";1;0,446;-0,381;31;"31"
"2396";1;0,56;0,769;31;"31"
"2397";1;-0,289;0,03;31;"31"
"2398";1;0,482;-0,907;31;"31"
"2399";1;1,088;-0,903;31;"31"
"2400";1;-0,426;1,044;31;"31"
"2401";1;0,393;0,322;31;"31"
"2402";1;0,329;-1,252;31;"31"
"2403";1;0,664;0,665;31;"31"
"2404";1;-0,856;0,186;31;"31"
"2405";1;2,545;0,49;31;"31"
"2406";1;-0,714;-0,193;31;"31"
"2407";1;1,155;0,188;31;"31"
"2408";1;-0,783;-0,237;31;"31"
"2409";1;-0,109;-0,01;31;"31"
"2410";0;0,493;-0,952;31;"31"
"2411";1;0,478;1,381;31;"31"
"2412";1;-1,62;-0,684;31;"31"
"2413";1;0,464;-1,215;31;"31"
"2414";1;0,947;0,652;31;"31"
"2415";1;-0,671;0,926;31;"31"
"2416";1;-0,028;-1,296;31;"31"
"2417";0;-1,865;-0,303;32;"32"
"2418";1;-0,286;-0,827;32;"32"
"2419";1;-2,013;-0,341;32;"32"
"2420";0;-1,393;0,279;32;"32"
"2421";1;-0,299;0,905;32;"32"
"2422";1;1,239;1,171;32;"32"
"2423";1;1,383;-1,157;32;"32"
"2424";0;-1,087;0,877;32;"32"
"2425";0;-0,247;0,913;32;"32"
"2426";1;0,21;-1,364;32;"32"
"2427";1;0,245;-0,248;32;"32"
"2428";0;-0,578;0,419;32;"32"
"2429";1;1,184;-2,866;32;"32"
"2430";1;0,908;-0,139;32;"32"
"2431";0;0,157;1,253;32;"32"
"2432";0;1,042;-0,828;32;"32"
"2433";0;0,405;0,846;32;"32"
"2434";1;0,451;-1,096;32;"32"
"2435";0;1,606;1,634;32;"32"
"2436";1;0,303;0,678;32;"32"
"2437";0;-0,917;-0,183;32;"32"
"2438";0;-1,042;1,164;32;"32"
"2439";0;-0,287;-0,521;32;"32"
"2440";0;1,85;-0,643;32;"32"
"2441";1;1,039;0,837;32;"32"
"2442";1;-0,707;-2,217;32;"32"
"2443";0;0,106;0,533;32;"32"
"2444";0;0,591;0,115;32;"32"
"2445";0;-2,472;0,204;32;"32"
"2446";0;0,346;-0,12;32;"32"
"2447";0;0,244;1,281;32;"32"
"2448";1;1,683;-2,28;32;"32"
"2449";1;0,124;0,362;32;"32"
"2450";0;-0,622;0,669;32;"32"
"2451";0;0,084;0,394;32;"32"
"2452";0;-0,879;0,356;32;"32"
"2453";0;-0,818;-0,317;32;"32"
"2454";1;-0,244;-0,599;32;"32"
"2455";1;0,065;-0,812;32;"32"
"2456";0;-2,406;0,9;32;"32"
"2457";0;-0,654;0,202;32;"32"
"2458";0;0,838;2,044;32;"32"
"2459";0;-0,565;2,394;32;"32"
"2460";1;0,26;-0,607;32;"32"
"2461";0;-0,054;0,472;32;"32"
"2462";0;-1,985;-0,665;32;"32"
"2463";1;0,797;-0,891;32;"32"
"2464";0;-0,156;0,36;32;"32"
"2465";0;-1,862;-0,01;32;"32"
"2466";0;-1,073;2,276;32;"32"
"2467";1;0,901;-0,539;32;"32"
"2468";0;-1,137;1,221;32;"32"
"2469";1;0,739;-1,403;32;"32"
"2470";0;-1,24;-0,35;32;"32"
"2471";0;-0,491;-0,518;32;"32"
"2472";0;1,281;0,161;32;"32"
"2473";0;0,023;0,552;32;"32"
"2474";0;-0,384;1,335;32;"32"
"2475";1;0,718;0,632;32;"32"
"2476";0;-2,172;0,087;32;"32"
"2477";0;0,567;0,678;32;"32"
"2478";0;0,456;1,434;32;"32"
"2479";0;0,472;0,442;32;"32"
"2480";0;0,043;1,014;32;"32"
"2481";0;-1,317;0,373;32;"32"
"2482";1;-0,779;-0,923;32;"32"
"2483";0;-0,652;-0,093;32;"32"
"2484";1;1,181;1,589;32;"32"
"2485";1;0,267;-1,1;32;"32"
"2486";1;-0,754;-2,48;32;"32"
"2487";1;-0,982;-0,969;32;"32"
"2488";1;-1,463;-1,582;32;"32"
"2489";0;-0,97;0,646;32;"32"
"2490";0;-0,361;0,778;32;"32"
"2491";1;-0,064;-0,769;32;"32"
"2492";0;0,063;0,398;32;"32"
"2493";1;-0,584;0,338;32;"32"
"2494";0;-1,77;1,22;32;"32"
"2495";0;0,662;-1,393;32;"32"
"2496";1;-0,246;-1,537;32;"32"
"2497";1;-0,379;0,954;32;"32"
"2498";1;-0,996;-1,504;32;"32"
"2499";1;-0,946;-2,016;32;"32"
"2500";1;-0,861;-0,624;32;"32"
"2501";0;-0,455;0,509;32;"32"
"2502";1;0,086;-1,586;32;"32"
"2503";0;0,492;0,309;32;"32"
"2504";0;-1,459;-2,088;33;"33"
"2505";1;1,348;0,778;33;"33"
"2506";1;0,691;-0,482;33;"33"
"2507";0;-0,546;-0,355;33;"33"
"2508";1;0,419;-0,89;33;"33"
"2509";0;0,77;-1,999;33;"33"
"2510";1;-1,319;0,692;33;"33"
"2511";1;-1,396;1,167;33;"33"
"2512";1;-0,932;1,055;33;"33"
"2513";1;0,435;1,959;33;"33"
"2514";1;-0,597;0,46;33;"33"
"2515";0;-1,829;0,914;33;"33"
"2516";1;-1,394;0,585;33;"33"
"2517";1;0,314;2,424;33;"33"
"2518";1;-2,011;0,256;33;"33"
"2519";1;0,455;0,66;33;"33"
"2520";1;1,559;1,843;33;"33"
"2521";1;-0,213;0,232;33;"33"
"2522";1;-0,125;0,787;33;"33"
"2523";0;0,018;-1,423;33;"33"
"2524";1;0,134;2,194;33;"33"
"2525";1;-0,539;-1,53;33;"33"
"2526";1;0,061;0,093;33;"33"
"2527";1;2,031;0,956;33;"33"
"2528";1;1,439;0,242;33;"33"
"2529";0;1,622;-1,577;33;"33"
"2530";1;-0,924;0,588;33;"33"
"2531";1;-0,597;-0,105;33;"33"
"2532";1;1,386;0,602;33;"33"
"2533";1;-0,612;0,399;33;"33"
"2534";0;-0,217;-0,506;33;"33"
"2535";0;1,435;-1,184;33;"33"
"2536";1;0,828;0,673;33;"33"
"2537";0;1,277;-1,285;33;"33"
"2538";1;-2,076;-0,08;33;"33"
"2539";1;-0,424;-0,035;33;"33"
"2540";1;0,335;0,577;33;"33"
"2541";1;1,348;0,007;33;"33"
"2542";1;1,117;-0,504;33;"33"
"2543";1;-1,245;-1,729;33;"33"
"2544";1;1,663;0,553;33;"33"
"2545";1;-1,434;-0,456;33;"33"
"2546";1;0,802;-0,401;33;"33"
"2547";1;-0,929;1,371;33;"33"
"2548";1;0,109;0,572;33;"33"
"2549";1;0,463;-0,746;33;"33"
"2550";1;-0,389;0,547;33;"33"
"2551";0;-0,603;-0,798;33;"33"
"2552";1;-1,014;1,099;33;"33"
"2553";1;-1,086;-0,028;33;"33"
"2554";1;0,315;-0,22;33;"33"
"2555";1;1,242;-0,248;33;"33"
"2556";1;-2,094;-0,938;33;"33"
"2557";1;1,871;1,221;33;"33"
"2558";1;-0,154;0,199;33;"33"
"2559";1;-0,824;-0,955;33;"33"
"2560";1;0,058;0,124;33;"33"
"2561";1;-0,765;0,047;33;"33"
"2562";0;0,007;-1,453;33;"33"
"2563";1;0,884;-0,352;33;"33"
"2564";1;-0,397;-0,049;33;"33"
"2565";1;0,009;-1,471;33;"33"
"2566";0;0,151;-1,08;33;"33"
"2567";1;-0,889;0,165;33;"33"
"2568";1;-0,122;0,455;33;"33"
"2569";1;-0,204;0,656;33;"33"
"2570";1;0,286;1,447;33;"33"
"2571";1;0,084;-0,849;33;"33"
"2572";1;-0,681;0,663;33;"33"
"2573";1;-0,61;-0,548;33;"33"
"2574";1;0,646;-0,331;33;"33"
"2575";1;-0,23;1,138;33;"33"
"2576";1;0,107;0,173;33;"33"
"2577";1;1;1,347;33;"33"
"2578";1;0,467;0,996;33;"33"
"2579";1;-1,02;-0,351;33;"33"
"2580";1;-0,287;1,005;33;"33"
"2581";1;0,155;-1,062;33;"33"
"2582";1;0,029;0,539;33;"33"
"2583";1;0,749;0,135;33;"33"
"2584";1;-0,978;0,703;33;"33"
"2585";1;0,057;-1,05;34;"34"
"2586";0;-0,989;1,355;34;"34"
"2587";0;-0,009;-0,215;34;"34"
"2588";0;-0,193;1,374;34;"34"
"2589";1;-0,12;-1,083;34;"34"
"2590";0;-0,076;0,532;34;"34"
"2591";1;0,764;0,393;34;"34"
"2592";0;-0,47;-0,242;34;"34"
"2593";0;0,327;-0,446;34;"34"
"2594";1;0,057;-0,457;34;"34"
"2595";0;0,178;0,254;34;"34"
"2596";1;-0,739;-1,574;34;"34"
"2597";1;1,599;-0,712;34;"34"
"2598";1;-0,412;-0,188;34;"34"
"2599";0;0,023;0,337;34;"34"
"2600";1;1,228;1,015;34;"34"
"2601";1;0,427;-0,327;34;"34"
"2602";0;-0,162;0,667;34;"34"
"2603";0;-0,363;0,542;34;"34"
"2604";0;-0,806;0,434;34;"34"
"2605";1;-1,024;-0,514;34;"34"
"2606";1;0,119;-2,002;34;"34"
"2607";0;-0,054;0,245;34;"34"
"2608";1;0,453;0,453;34;"34"
"2609";0;-0,119;0,498;34;"34"
"2610";1;-0,926;-1,224;34;"34"
"2611";0;-1,416;-1,022;34;"34"
"2612";0;0,809;0,214;34;"34"
"2613";1;1,007;0,43;34;"34"
"2614";1;-0,734;-2,155;34;"34"
"2615";1;-0,5;-0,918;34;"34"
"2616";1;-0,563;-0,355;34;"34"
"2617";1;0,589;-1,411;34;"34"
"2618";1;1,211;-2,322;34;"34"
"2619";0;-0,342;0,366;34;"34"
"2620";0;-1,397;0,126;34;"34"
"2621";1;0,987;-0,005;34;"34"
"2622";1;0,367;1,003;34;"34"
"2623";1;0,789;-0,248;34;"34"
"2624";1;0,27;-0,964;34;"34"
"2625";1;1,02;0,934;34;"34"
"2626";0;0,65;0,122;34;"34"
"2627";1;-1,197;-1,119;34;"34"
"2628";1;1,159;-0,725;34;"34"
"2629";0;0,412;-0,336;34;"34"
"2630";1;0,342;-0,382;34;"34"
"2631";0;0,392;0,355;34;"34"
"2632";1;-0,491;-0,799;34;"34"
"2633";1;-0,643;-0,531;34;"34"
"2634";0;-0,147;-0,096;34;"34"
"2635";0;-1,536;1,847;34;"34"
"2636";1;0,393;-1,941;34;"34"
"2637";1;-0,277;-0,36;34;"34"
"2638";0;-0,023;1,075;34;"34"
"2639";0;-0,784;2,394;34;"34"
"2640";1;1,963;0,641;34;"34"
"2641";0;-0,265;1,383;34;"34"
"2642";1;0,426;0,237;34;"34"
"2643";1;0,165;-0,651;34;"34"
"2644";1;2,289;0,797;34;"34"
"2645";0;-0,741;-0,226;34;"34"
"2646";0;-1,306;-0,176;34;"34"
"2647";0;0,339;0,874;34;"34"
"2648";0;-0,46;0,933;34;"34"
"2649";0;1,755;0,816;34;"34"
"2650";0;0,595;1,288;34;"34"
"2651";0;0,04;1,674;34;"34"
"2652";1;-0,577;-2,165;35;"35"
"2653";0;-2,853;0,144;35;"35"
"2654";1;-0,146;-0,851;35;"35"
"2655";1;0,696;0,779;35;"35"
"2656";1;0,541;-0,651;35;"35"
"2657";0;-0,703;1,7;35;"35"
"2658";1;0,933;0,942;35;"35"
"2659";0;-0,754;0,41;35;"35"
"2660";1;-0,141;-0,182;35;"35"
"2661";1;0,965;0,476;35;"35"
"2662";0;0,069;-1,763;35;"35"
"2663";1;1,517;-0,455;35;"35"
"2664";1;1,675;0,243;35;"35"
"2665";1;0,737;1,391;35;"35"
"2666";1;-0,354;0,29;35;"35"
"2667";1;-1,168;-0,784;35;"35"
"2668";1;1,365;-0,062;35;"35"
"2669";1;-0,854;-2,237;35;"35"
"2670";1;0,252;0,075;35;"35"
"2671";1;0,605;-0,654;35;"35"
"2672";0;-0,032;-0,486;35;"35"
"2673";0;-0,747;0,35;35;"35"
"2674";1;0,55;-0,706;35;"35"
"2675";1;0,79;1,642;35;"35"
"2676";1;1,635;0,58;35;"35"
"2677";1;1,225;-0,001;35;"35"
"2678";0;0,519;0,693;35;"35"
"2679";1;0,89;1,402;35;"35"
"2680";0;-0,325;1,809;35;"35"
"2681";0;0,039;1,055;35;"35"
"2682";0;-1,232;1,16;35;"35"
"2683";1;1,875;-0,707;35;"35"
"2684";1;1,279;0,715;35;"35"
"2685";1;0,019;-0,934;35;"35"
"2686";1;-0,052;-0,889;35;"35"
"2687";1;1,872;1,279;35;"35"
"2688";1;0,611;0,029;35;"35"
"2689";0;0,376;0,411;35;"35"
"2690";1;-0,236;-1,2;35;"35"
"2691";0;-0,285;1,247;35;"35"
"2692";1;-0,879;-1,071;35;"35"
"2693";0;-1,353;1,709;35;"35"
"2694";0;-1,615;0,723;35;"35"
"2695";1;1,195;0,249;35;"35"
"2696";0;0,088;-1,647;35;"35"
"2697";1;-1,441;-1,15;35;"35"
"2698";0;-0,667;0,381;35;"35"
"2699";1;0,375;-1,878;35;"35"
"2700";1;0,8;1,705;35;"35"
"2701";1;0,164;-0,821;35;"35"
"2702";0;-1,066;0,559;35;"35"
"2703";1;0,57;1,397;35;"35"
"2704";1;-0,802;0,411;35;"35"
"2705";0;-0,418;-0,316;35;"35"
"2706";0;0,095;0,035;35;"35"
"2707";1;0,355;-2,784;35;"35"
"2708";0;-0,242;0,525;35;"35"
"2709";0;-0,104;1,014;35;"35"
